tweet_id,timestamp,source,rating,name,dogs_stage,jpg_url,img_num,breed,confidence,date_created,favorite_count,retweet_count
667530908589760512,2015-11-20 02:32:25+00:00,Twitter Web Client,10,Naphaniel,None,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,1,golden_retriever,0.633037,2015-11-20 02:32:25+00:00,410,206
667538891197542400,2015-11-20 03:04:08+00:00,Twitter Web Client,9,a,None,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1,Yorkshire_terrier,0.618957,2015-11-20 03:04:08+00:00,174,58
667544320556335104,2015-11-20 03:25:43+00:00,Twitter Web Client,10,Kial,None,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,1,Pomeranian,0.412893,2015-11-20 03:25:43+00:00,759,456
667546741521195010,2015-11-20 03:35:20+00:00,Twitter Web Client,9,George,None,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,1,toy_poodle,0.787424,2015-11-20 03:35:20+00:00,303,106
667549055577362432,2015-11-20 03:44:31+00:00,Twitter Web Client,1,None,None,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,1,none,0.0,2015-11-20 03:44:31+00:00,5091,1944
667724302356258817,2015-11-20 15:20:54+00:00,Twitter Web Client,7,None,None,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,1,none,0.0,2015-11-20 15:20:54+00:00,423,268
667728196545200128,2015-11-20 15:36:22+00:00,Twitter Web Client,11,Olive,None,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,1,kuvasz,0.360159,2015-11-20 15:36:22+00:00,324,126
667766675769573376,2015-11-20 18:09:16+00:00,Twitter Web Client,9,Calvin,None,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,1,none,0.0,2015-11-20 18:09:16+00:00,372,185
667773195014021121,2015-11-20 18:35:10+00:00,Twitter Web Client,8,a,None,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,1,West_Highland_white_terrier,0.360465,2015-11-20 18:35:10+00:00,204,44
667782464991965184,2015-11-20 19:12:01+00:00,Twitter for iPhone,9,None,None,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,1,none,0.0,2015-11-20 19:12:01+00:00,363,210
667793409583771648,2015-11-20 19:55:30+00:00,Twitter for iPhone,8,None,None,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,1,dalmatian,0.5350729999999999,2015-11-20 19:55:30+00:00,606,286
667801013445750784,2015-11-20 20:25:43+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1,flat-coated_retriever,0.508392,2015-11-20 20:25:43+00:00,282,81
667806454573760512,2015-11-20 20:47:20+00:00,Twitter for iPhone,10,Filup,None,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1,Chihuahua,0.187155,2015-11-20 20:47:20+00:00,926,417
667832474953625600,2015-11-20 22:30:44+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,1,miniature_pinscher,0.2142,2015-11-20 22:30:44+00:00,254,54
667534815156183040,2015-11-20 02:47:56+00:00,Twitter Web Client,8,Frank,None,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,1,Pembroke,0.435254,2015-11-20 02:47:56+00:00,715,443
667369227918143488,2015-11-19 15:49:57+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,none,0.0,2015-11-19 15:49:57+00:00,328,144
667211855547486208,2015-11-19 05:24:37+00:00,Twitter for iPhone,9,Genevieve,None,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,golden_retriever,0.462556,2015-11-19 05:24:37+00:00,426,209
667200525029539841,2015-11-19 04:39:35+00:00,Twitter for iPhone,11,Joshwa,None,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,Siberian_husky,0.694904,2015-11-19 04:39:35+00:00,544,227
666739327293083650,2015-11-17 22:06:57+00:00,Twitter for iPhone,10,Lugan,None,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,miniature_poodle,0.546933,2015-11-17 22:06:57+00:00,206,59
666776908487630848,2015-11-18 00:36:17+00:00,Twitter for iPhone,5,Josep,None,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,miniature_pinscher,0.167175,2015-11-18 00:36:17+00:00,303,148
666781792255496192,2015-11-18 00:55:42+00:00,Twitter for iPhone,10,a,None,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,Italian_greyhound,0.618316,2015-11-18 00:55:42+00:00,325,168
666786068205871104,2015-11-18 01:12:41+00:00,Twitter for iPhone,2,None,None,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,none,0.0,2015-11-18 01:12:41+00:00,656,408
666804364988780544,2015-11-18 02:25:23+00:00,Twitter for iPhone,8,Jockson,None,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1,English_setter,0.328792,2015-11-18 02:25:23+00:00,205,78
666817836334096384,2015-11-18 03:18:55+00:00,Twitter for iPhone,9,Jeph,None,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1,miniature_schnauzer,0.496953,2015-11-18 03:18:55+00:00,442,209
666826780179869698,2015-11-18 03:54:28+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1,Maltese_dog,0.359383,2015-11-18 03:54:28+00:00,218,79
666835007768551424,2015-11-18 04:27:09+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1,Airedale,0.448459,2015-11-18 04:27:09+00:00,183,65
666837028449972224,2015-11-18 04:35:11+00:00,Twitter for iPhone,3,None,None,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1,none,0.0,2015-11-18 04:35:11+00:00,700,467
666983947667116034,2015-11-18 14:18:59+00:00,Twitter for iPhone,11,a,None,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,none,0.0,2015-11-18 14:18:59+00:00,2245,842
666996132027977728,2015-11-18 15:07:24+00:00,Twitter for iPhone,10,Carll,None,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,Rottweiler,0.0624899,2015-11-18 15:07:24+00:00,212,79
667012601033924608,2015-11-18 16:12:51+00:00,Twitter for iPhone,9,Klevin,None,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,none,0.0,2015-11-18 16:12:51+00:00,393,186
667044094246576128,2015-11-18 18:17:59+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,golden_retriever,0.765266,2015-11-18 18:17:59+00:00,163,43
667062181243039745,2015-11-18 19:29:52+00:00,Twitter for iPhone,10,Keet,None,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,Chesapeake_Bay_retriever,0.825678,2015-11-18 19:29:52+00:00,191,45
667065535570550784,2015-11-18 19:43:11+00:00,Twitter for iPhone,8,None,None,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,none,0.0,2015-11-18 19:43:11+00:00,143,40
667073648344346624,2015-11-18 20:15:26+00:00,Twitter for iPhone,10,Dave,None,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,Chihuahua,0.4836819999999999,2015-11-18 20:15:26+00:00,351,103
667090893657276420,2015-11-18 21:23:57+00:00,Twitter for iPhone,7,Clybe,None,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,Chihuahua,0.959514,2015-11-18 21:23:57+00:00,285,105
667119796878725120,2015-11-18 23:18:48+00:00,Twitter for iPhone,10,Gabe,None,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,Pembroke,0.741563,2015-11-18 23:18:48+00:00,283,106
667138269671505920,2015-11-19 00:32:12+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,West_Highland_white_terrier,0.747713,2015-11-19 00:32:12+00:00,3997,1862
667152164079423490,2015-11-19 01:27:25+00:00,Twitter for iPhone,12,Pipsy,None,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,toy_poodle,0.535411,2015-11-19 01:27:25+00:00,42132,14567
667160273090932737,2015-11-19 01:59:39+00:00,Twitter for iPhone,11,Bradlay,None,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,golden_retriever,0.471351,2015-11-19 01:59:39+00:00,219,50
667165590075940865,2015-11-19 02:20:46+00:00,Twitter for iPhone,10,Churlie,None,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,miniature_pinscher,0.140173,2015-11-19 02:20:46+00:00,2376,965
667171260800061440,2015-11-19 02:43:18+00:00,Twitter for iPhone,10,Kenneth,None,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,giant_schnauzer,0.8412649999999999,2015-11-19 02:43:18+00:00,186,72
667174963120574464,2015-11-19 02:58:01+00:00,Twitter for iPhone,9,Clarence,None,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,toy_poodle,0.266437,2015-11-19 02:58:01+00:00,218,69
667176164155375616,2015-11-19 03:02:47+00:00,Twitter for iPhone,4,None,None,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,soft-coated_wheaten_terrier,0.318981,2015-11-19 03:02:47+00:00,524,386
667177989038297088,2015-11-19 03:10:02+00:00,Twitter for iPhone,8,a,None,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,vizsla,0.2592489999999999,2015-11-19 03:10:02+00:00,166,48
667182792070062081,2015-11-19 03:29:07+00:00,Twitter for iPhone,10,Timison,None,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,golden_retriever,0.949892,2015-11-19 03:29:07+00:00,12493,5254
667188689915760640,2015-11-19 03:52:34+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,none,0.0,2015-11-19 03:52:34+00:00,642,329
667192066997374976,2015-11-19 04:05:59+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,Rottweiler,0.28364,2015-11-19 04:05:59+00:00,331,86
667861340749471744,2015-11-21 00:25:26+00:00,Twitter for iPhone,9,a,None,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1,malamute,0.967275,2015-11-21 00:25:26+00:00,222,69
667866724293877760,2015-11-21 00:46:50+00:00,Twitter for iPhone,10,Shaggy,None,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,1,none,0.0,2015-11-21 00:46:50+00:00,2706,898
667873844930215936,2015-11-21 01:15:07+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,1,none,0.0,2015-11-21 01:15:07+00:00,548,338
667878741721415682,2015-11-21 01:34:35+00:00,Twitter for iPhone,2,Tedrick,None,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,1,miniature_pinscher,0.106003,2015-11-21 01:34:35+00:00,348,101
666701168228331520,2015-11-17 19:35:19+00:00,Twitter for iPhone,8,a,None,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,Labrador_retriever,0.887707,2015-11-17 19:35:19+00:00,371,182
667885044254572545,2015-11-21 01:59:37+00:00,Twitter for iPhone,10,Stu,None,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,1,malamute,0.0885297,2015-11-21 01:59:37+00:00,728,398
667886921285246976,2015-11-21 02:07:05+00:00,Twitter for iPhone,11,Erik,None,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1,Pomeranian,0.8004319999999999,2015-11-21 02:07:05+00:00,1644,906
667902449697558528,2015-11-21 03:08:47+00:00,Twitter for iPhone,9,Cleopatricia,None,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1,Norwegian_elkhound,0.298881,2015-11-21 03:08:47+00:00,755,334
667911425562669056,2015-11-21 03:44:27+00:00,Twitter for iPhone,5,None,None,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,1,none,0.0,2015-11-21 03:44:27+00:00,429,245
667915453470232577,2015-11-21 04:00:28+00:00,Twitter for iPhone,10,Otis,None,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,1,boxer,0.196655,2015-11-21 04:00:28+00:00,184,46
667924896115245057,2015-11-21 04:37:59+00:00,Twitter for iPhone,9,Jiminy,None,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,1,Labrador_retriever,0.209051,2015-11-21 04:37:59+00:00,263,95
667937095915278337,2015-11-21 05:26:27+00:00,Twitter for iPhone,3,None,None,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,1,none,0.0,2015-11-21 05:26:27+00:00,1112,690
668113020489474048,2015-11-21 17:05:31+00:00,Twitter for iPhone,6,Alfie,None,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1,Pembroke,0.548896,2015-11-21 17:05:31+00:00,580,207
668142349051129856,2015-11-21 19:02:04+00:00,Twitter for iPhone,2,None,None,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,1,none,0.0,2015-11-21 19:02:04+00:00,508,239
668154635664932864,2015-11-21 19:50:53+00:00,Twitter for iPhone,9,None,None,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,1,none,0.0,2015-11-21 19:50:53+00:00,437,272
668171859951755264,2015-11-21 20:59:20+00:00,Twitter for iPhone,7,a,None,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,1,Chihuahua,0.664834,2015-11-21 20:59:20+00:00,424,162
668190681446379520,2015-11-21 22:14:07+00:00,Twitter for iPhone,12,Skittles,None,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1,Blenheim_spaniel,0.958402,2015-11-21 22:14:07+00:00,576,171
668204964695683073,2015-11-21 23:10:52+00:00,Twitter for iPhone,8,Ron,None,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,1,Labrador_retriever,0.65518,2015-11-21 23:10:52+00:00,487,171
668221241640230912,2015-11-22 00:15:33+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1,chow,0.395101,2015-11-22 00:15:33+00:00,450,168
668226093875376128,2015-11-22 00:34:50+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,1,none,0.0,2015-11-22 00:34:50+00:00,246,85
668237644992782336,2015-11-22 01:20:44+00:00,Twitter for iPhone,10,Torque,None,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,1,chow,0.8093199999999999,2015-11-22 01:20:44+00:00,5428,2412
668248472370458624,2015-11-22 02:03:45+00:00,Twitter for iPhone,8,Bisquick,None,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1,Chihuahua,0.7345470000000001,2015-11-22 02:03:45+00:00,838,406
668256321989451776,2015-11-22 02:34:57+00:00,Twitter for iPhone,13,Jareld,None,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1,Pembroke,0.0944294,2015-11-22 02:34:57+00:00,1146,516
668268907921326080,2015-11-22 03:24:58+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1,Pembroke,0.48483,2015-11-22 03:24:58+00:00,482,206
668274247790391296,2015-11-22 03:46:11+00:00,Twitter for iPhone,10,Sophie,None,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1,soft-coated_wheaten_terrier,0.4063739999999999,2015-11-22 03:46:11+00:00,719,196
668291999406125056,2015-11-22 04:56:43+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,1,none,0.0,2015-11-22 04:56:43+00:00,213,28
666691418707132416,2015-11-17 18:56:35+00:00,Twitter for iPhone,8,Christoper,None,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,German_shepherd,0.975401,2015-11-17 18:56:35+00:00,158,42
666649482315059201,2015-11-17 16:09:56+00:00,Twitter for iPhone,4,None,None,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,Border_collie,0.4478029999999999,2015-11-17 16:09:56+00:00,991,524
666644823164719104,2015-11-17 15:51:26+00:00,Twitter for iPhone,9,Jimothy,None,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1,Ibizan_hound,0.0443334,2015-11-17 15:51:26+00:00,208,69
668286279830867968,2015-11-22 04:33:59+00:00,Twitter for iPhone,11,Rusty,None,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1,golden_retriever,0.215944,2015-11-22 04:33:59+00:00,434,116
666058600524156928,2015-11-16 01:01:59+00:00,Twitter for iPhone,8,the,None,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,1,miniature_poodle,0.201493,2015-11-16 01:01:59+00:00,99,47
666063827256086533,2015-11-16 01:22:45+00:00,Twitter for iPhone,10,the,None,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,1,golden_retriever,0.77593,2015-11-16 01:22:45+00:00,394,180
666071193221509120,2015-11-16 01:52:02+00:00,Twitter for iPhone,9,None,None,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,1,Gordon_setter,0.503672,2015-11-16 01:52:02+00:00,127,51
666073100786774016,2015-11-16 01:59:36+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,1,Walker_hound,0.260857,2015-11-16 01:59:36+00:00,274,130
666082916733198337,2015-11-16 02:38:37+00:00,Twitter for iPhone,6,None,None,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,1,pug,0.489814,2015-11-16 02:38:37+00:00,92,37
666094000022159362,2015-11-16 03:22:39+00:00,Twitter for iPhone,9,None,None,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,1,bloodhound,0.195217,2015-11-16 03:22:39+00:00,141,63
666099513787052032,2015-11-16 03:44:34+00:00,Twitter for iPhone,8,None,None,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,1,Lhasa,0.58233,2015-11-16 03:44:34+00:00,133,53
666102155909144576,2015-11-16 03:55:04+00:00,Twitter for iPhone,11,None,None,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,1,English_setter,0.298617,2015-11-16 03:55:04+00:00,66,11
666104133288665088,2015-11-16 04:02:55+00:00,Twitter for iPhone,1,None,None,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg,1,none,0.0,2015-11-16 04:02:55+00:00,12850,5459
666268910803644416,2015-11-16 14:57:41+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,1,none,0.0,2015-11-16 14:57:41+00:00,97,38
666273097616637952,2015-11-16 15:14:19+00:00,Twitter for iPhone,11,None,None,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,1,Italian_greyhound,0.176053,2015-11-16 15:14:19+00:00,151,66
666293911632134144,2015-11-16 16:37:02+00:00,Twitter for iPhone,3,a,None,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1,none,0.0,2015-11-16 16:37:02+00:00,425,289
666337882303524864,2015-11-16 19:31:45+00:00,Twitter for iPhone,9,an,None,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1,Newfoundland,0.278407,2015-11-16 19:31:45+00:00,168,79
666345417576210432,2015-11-16 20:01:42+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1,golden_retriever,0.8587440000000001,2015-11-16 20:01:42+00:00,241,122
666353288456101888,2015-11-16 20:32:58+00:00,Twitter for iPhone,8,None,None,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1,malamute,0.3368739999999999,2015-11-16 20:32:58+00:00,179,56
666362758909284353,2015-11-16 21:10:36+00:00,Twitter for iPhone,6,None,None,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,none,0.0,2015-11-16 21:10:36+00:00,649,468
666373753744588802,2015-11-16 21:54:18+00:00,Twitter for iPhone,11,None,None,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1,soft-coated_wheaten_terrier,0.326467,2015-11-16 21:54:18+00:00,162,73
666396247373291520,2015-11-16 23:23:41+00:00,Twitter for iPhone,9,None,None,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,Chihuahua,0.978108,2015-11-16 23:23:41+00:00,147,68
666407126856765440,2015-11-17 00:06:54+00:00,Twitter for iPhone,7,a,None,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,black-and-tan_coonhound,0.529139,2015-11-17 00:06:54+00:00,93,30
666411507551481857,2015-11-17 00:24:19+00:00,Twitter for iPhone,2,quite,None,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,none,0.0,2015-11-17 00:24:19+00:00,370,262
666418789513326592,2015-11-17 00:53:15+00:00,Twitter for iPhone,10,Walter,None,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1,toy_terrier,0.14968,2015-11-17 00:53:15+00:00,107,39
666421158376562688,2015-11-17 01:02:40+00:00,Twitter for iPhone,12,None,None,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,Blenheim_spaniel,0.906777,2015-11-17 01:02:40+00:00,272,91
666428276349472768,2015-11-17 01:30:57+00:00,Twitter for iPhone,7,None,None,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1,Pembroke,0.371361,2015-11-17 01:30:57+00:00,139,67
666430724426358785,2015-11-17 01:40:41+00:00,Twitter for iPhone,6,None,None,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,Irish_terrier,0.104109,2015-11-17 01:40:41+00:00,276,160
666435652385423360,2015-11-17 02:00:15+00:00,Twitter for iPhone,10,None,None,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1,Chesapeake_Bay_retriever,0.18413,2015-11-17 02:00:15+00:00,136,41
666437273139982337,2015-11-17 02:06:42+00:00,Twitter for iPhone,7,None,None,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,Chihuahua,0.6718529999999999,2015-11-17 02:06:42+00:00,106,40
666447344410484738,2015-11-17 02:46:43+00:00,Twitter for iPhone,9,Scout,None,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1,curly-coated_retriever,0.322084,2015-11-17 02:46:43+00:00,90,19
666454714377183233,2015-11-17 03:16:00+00:00,Twitter for iPhone,10,Kreggory,None,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1,dalmatian,0.278954,2015-11-17 03:16:00+00:00,447,179
666057090499244032,2015-11-16 00:55:59+00:00,Twitter for iPhone,9,a,None,https://pbs.twimg.com/media/CT5PY90WoAAQGLo.jpg,1,golden_retriever,0.00795896,2015-11-16 00:55:59+00:00,247,112
666055525042405380,2015-11-16 00:49:46+00:00,Twitter for iPhone,10,a,None,https://pbs.twimg.com/media/CT5N9tpXIAAifs1.jpg,1,chow,0.692517,2015-11-16 00:49:46+00:00,367,196
666050758794694657,2015-11-16 00:30:50+00:00,Twitter for iPhone,10,a,None,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg,1,Bernese_mountain_dog,0.651137,2015-11-16 00:30:50+00:00,115,50
892420643555336193,2017-08-01 16:23:56+00:00,Twitter for iPhone,13,Phineas,None,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,1,none,0.0,2017-08-01 16:23:56+00:00,33695,6976
666029285002620928,2015-11-15 23:05:30+00:00,Twitter for iPhone,7,a,None,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg,1,redbone,0.506826,2015-11-15 23:05:30+00:00,112,39
666033412701032449,2015-11-15 23:21:54+00:00,Twitter for iPhone,9,a,None,https://pbs.twimg.com/media/CT4521TWwAEvMyu.jpg,1,German_shepherd,0.596461,2015-11-15 23:21:54+00:00,100,36
666044226329800704,2015-11-16 00:04:52+00:00,Twitter for iPhone,6,a,None,https://pbs.twimg.com/media/CT5Dr8HUEAA-lEu.jpg,1,Rhodesian_ridgeback,0.408143,2015-11-16 00:04:52+00:00,245,115
666049248165822465,2015-11-16 00:24:50+00:00,Twitter for iPhone,5,None,None,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg,1,miniature_pinscher,0.560311,2015-11-16 00:24:50+00:00,88,36
